Página,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,Elan,Resp. Elan,Rev. Elan,URL,Paragraph,Sentence
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,12.0,NOTÍCIA
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,13.0,Publicado em 26/01/2023
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,14.0,PROEC
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,15.0,26/05/2023
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,16.0,PROEC
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,17.0,29/05/2023
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,18.0,PROEC
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,19.0,29/05/2023
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,20.0,PROEC
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,21.0,26/05/2023
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,22.0,DESTAQUE
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,23.0,Fique por dentro dos vídeos e reportagens produzidas pela ProEC.
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,24.0,#SomosPROEC
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,25.0,Conheça todos os órgãos que são parte da Pró-Reitoria de Extensão e Cultura.
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,26.0,Programa Fóruns Permanentes
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,27.0,Sônia Maria de Camargo Mazzariol
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,28.0,Estagiário de Administração
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,29.0,Leonardo Reina Fernandes
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,30.0,Estagiária de Relações Públicas
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,31.0,Nicole Alves de Ávila
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,32.0,Pró-Reitor de Extensão e Cultura
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,33.0,Fernando Antônio Santos Coelho
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,34.0,"+55 (19) 3521 5039

						foruns@unicamp.br"
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,35.0,"Rua Sergio Buarque de Holanda, 251
						Prédio do Ciclo Básico II - DLIE - Piso 2
						Sala SI-12 - DLIE
						Cidade Universitária ""Zeferino Vaz""
						13083-859
						UNICAMP
						Campinas–SP"
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,36.0,© Pró-Reitoria de Extensão e Cultura.
,,,,,,,,,,,,,,,,https://www.foruns.unicamp.br/,36.0,"Desenvolvido por DTIC - Diretoria de Tecnologia da Informação e Comunicação
"
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,Oportunidade para bolsistas SAE Temos vagas para bolsistas SAE.
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,Escreva para itcp@itcp.unicamp.br
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,Edital Estágio 2023 ITCP/UNICAMP Temos vagas para bolsistas SAE.
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,Escreva para itcp@itcp.unicamp.br
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,Sobre Temos vagas para bolsistas SAE.
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,Escreva para itcp@itcp.unicamp.br
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,Audiência pública discute financiamento da Extensão Universitária na Comissão de Educação da Câmara  Temos vagas para bolsistas SAE.
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,Escreva para itcp@itcp.unicamp.br
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,Domingo no Lago aborda temática do meio ambiente e traz Big Band da Unicamp Temos vagas para bolsistas SAE.
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,Escreva para itcp@itcp.unicamp.br
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,Seminário no Instituto de Biologia debate a curricularização da extensão Temos vagas para bolsistas SAE.
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,Escreva para itcp@itcp.unicamp.br
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,Biblioteca Comunitária da Unicamp recebe doações e planeja expansão  Temos vagas para bolsistas SAE.
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,Escreva para itcp@itcp.unicamp.br
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,ProEC Vídeos Temos vagas para bolsistas SAE.
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,Escreva para itcp@itcp.unicamp.br
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,ITCP Temos vagas para bolsistas SAE.
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,Escreva para itcp@itcp.unicamp.br
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,Localização Temos vagas para bolsistas SAE.
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,Escreva para itcp@itcp.unicamp.br
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,Conheça a ProEC Temos vagas para bolsistas SAE.
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,0.0,Escreva para itcp@itcp.unicamp.br
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,1.0,Processo Seletivo para o Estágio na Incubadora Tecnológica de Cooperativas Populares da Unicamp (ITCP/Unicamp)
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,2.0,"A Incubadora Tecnológica de Cooperativas Populares (ITCP/Unicamp) é um programa de Extensão da Unicamp, criado junto à Pró-Reitoria de Extensão em 2001, de acordo com a Resolução nº 86 do Gabinete do Reitor (GR-86/2001)."
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,2.0,"A ITCP desenvolve ações de Educação Popular a partir da formação e apoio a grupos populares autogestionários como cooperativas populares, associações e grupos informais."
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,3.0,PROEC
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,4.0,26/05/2023
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,5.0,PROEC
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,6.0,29/05/2023
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,7.0,PROEC
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,8.0,29/05/2023
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,9.0,PROEC
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,10.0,26/05/2023
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,11.0,DESTAQUE
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,12.0,Fique por dentro dos vídeos e reportagens produzidas pela ProEC.
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,13.0,#SomosPROEC
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,14.0,Conheça todos os órgãos que são parte da Pró-Reitoria de Extensão e Cultura.
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,15.0,Incubadora Tecnológica de Cooperativas Populares
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,16.0,itcp@itcp.unicamp.br
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,17.0,+55 19 3521-5212
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,18.0,"
						ITCP/Unicamp
						Diretoria de Projetos de Extensão
						Av."
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,18.0,"Érico Veríssimo, 800
						13083-851
						Cidade Universitária
						Barão Geraldo
						Campinas – SP"
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,19.0,"
						Na Unicamp, a Pró Reitoria de Extensão e Cultura tem como missão coordenar e estimular atividades e projetos de Extensão e Cultura que, por meio do diálogo e da interatividade, tenham aplicação contínua em comunidades não somente da Região Metropolitana de Campinas (RMC), mas também de vários lugares do Brasil e de outros países."
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,19.0,
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,20.0,© Pró-Reitoria de Extensão e Cultura.
,,,,,,,,,,,,,,,,https://www.itcp.unicamp.br/,20.0,"Desenvolvido por DTIC - Diretoria de Tecnologia da Informação e Comunicação
"
,,,,,,,,,,,,,,,,https://malunga.proec.unicamp.br/,0.0,Lista dos Aprovados no Cursinho Popular  Malunga - 2023 Diretoria de Projetos de Extensão da Pró-reitora de Extensão e Cultura - PROEC
,,,,,,,,,,,,,,,,https://malunga.proec.unicamp.br/,0.0,cursinho preparatório para colégios técnicos Diretoria de Projetos de Extensão da Pró-reitora de Extensão e Cultura - PROEC
,,,,,,,,,,,,,,,,https://malunga.proec.unicamp.br/,0.0,"
Aprovados da tarde

Turma B

 Diretoria de Projetos de Extensão da Pró-reitora de Extensão e Cultura - PROEC"
,,,,,,,,,,,,,,,,https://malunga.proec.unicamp.br/,0.0,"
Aprovados da tarde

Turma C

 Diretoria de Projetos de Extensão da Pró-reitora de Extensão e Cultura - PROEC"
,,,,,,,,,,,,,,,,https://malunga.proec.unicamp.br/,0.0,"
Aprovados da manhã

Turma A

 Diretoria de Projetos de Extensão da Pró-reitora de Extensão e Cultura - PROEC"
,,,,,,,,,,,,,,,,https://malunga.proec.unicamp.br/,0.0,"
                                Depoimento Ana Clara Aluna MALUNGA 2019                             Diretoria de Projetos de Extensão da Pró-reitora de Extensão e Cultura - PROEC"
,,,,,,,,,,,,,,,,https://malunga.proec.unicamp.br/,0.0,"EDITAL DE ABERTURA DO PROCESSO SELETIVO DE ALUNOS 
Cursinho Popular Pré-Vestibulinho Malunga “Thereza Santos” – 2023
."
,,,,,,,,,,,,,,,,https://malunga.proec.unicamp.br/,0.0,Diretoria de Projetos de Extensão da Pró-reitora de Extensão e Cultura - PROEC
,,,,,,,,,,,,,,,,https://malunga.proec.unicamp.br/,0.0,© 2022 Todos os direitos reservados - MALUNGA  Diretoria de Projetos de Extensão da Pró-reitora de Extensão e Cultura - PROEC
,,,,,,,,,,,,,,,,https://malunga.proec.unicamp.br/,1.0,Diretoria de Projetos de Extensão da Pró-reitora de Extensão e Cultura - PROEC
,,,,,,,,,,,,,,,,https://malunga.proec.unicamp.br/,2.0,Inicio 17/04/2023
,,,,,,,,,,,,,,,,https://malunga.proec.unicamp.br/,3.0,Inicio 10/05/2023
,,,,,,,,,,,,,,,,https://malunga.proec.unicamp.br/,4.0,Inicio 17/04/2023
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Sobre o Museu O Museu de Artes Visuais da Unicamp é uma instituição pública, de caráter permanente, que tem como missão a exposição, conservação, proteção, valorização e ampliação de seu acervo museológico, arquivístico e bibliográfico, de forma a possibilitar a promoção e difusão da educação, pesquisa e do conhecimento em artes visuais."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Tem como acervo inicial um conjunto de cerca de 1.000 obras, que foram doadas pelo Instituto de Artes da Unicamp em 2009."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Acontece O Museu de Artes Visuais da Unicamp é uma instituição pública, de caráter permanente, que tem como missão a exposição, conservação, proteção, valorização e ampliação de seu acervo museológico, arquivístico e bibliográfico, de forma a possibilitar a promoção e difusão da educação, pesquisa e do conhecimento em artes visuais."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Tem como acervo inicial um conjunto de cerca de 1.000 obras, que foram doadas pelo Instituto de Artes da Unicamp em 2009."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Projeto MAV-Digital O Museu de Artes Visuais da Unicamp é uma instituição pública, de caráter permanente, que tem como missão a exposição, conservação, proteção, valorização e ampliação de seu acervo museológico, arquivístico e bibliográfico, de forma a possibilitar a promoção e difusão da educação, pesquisa e do conhecimento em artes visuais."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Tem como acervo inicial um conjunto de cerca de 1.000 obras, que foram doadas pelo Instituto de Artes da Unicamp em 2009."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"webinário MAV O Museu de Artes Visuais da Unicamp é uma instituição pública, de caráter permanente, que tem como missão a exposição, conservação, proteção, valorização e ampliação de seu acervo museológico, arquivístico e bibliográfico, de forma a possibilitar a promoção e difusão da educação, pesquisa e do conhecimento em artes visuais."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Tem como acervo inicial um conjunto de cerca de 1.000 obras, que foram doadas pelo Instituto de Artes da Unicamp em 2009."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"PAISAGEM SOB INVENTÁRIO O Museu de Artes Visuais da Unicamp é uma instituição pública, de caráter permanente, que tem como missão a exposição, conservação, proteção, valorização e ampliação de seu acervo museológico, arquivístico e bibliográfico, de forma a possibilitar a promoção e difusão da educação, pesquisa e do conhecimento em artes visuais."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Tem como acervo inicial um conjunto de cerca de 1.000 obras, que foram doadas pelo Instituto de Artes da Unicamp em 2009."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"O lugar do feminino no modernismo brasileiro O Museu de Artes Visuais da Unicamp é uma instituição pública, de caráter permanente, que tem como missão a exposição, conservação, proteção, valorização e ampliação de seu acervo museológico, arquivístico e bibliográfico, de forma a possibilitar a promoção e difusão da educação, pesquisa e do conhecimento em artes visuais."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Tem como acervo inicial um conjunto de cerca de 1.000 obras, que foram doadas pelo Instituto de Artes da Unicamp em 2009."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Audiência pública discute financiamento da Extensão Universitária na Comissão de Educação da Câmara  O Museu de Artes Visuais da Unicamp é uma instituição pública, de caráter permanente, que tem como missão a exposição, conservação, proteção, valorização e ampliação de seu acervo museológico, arquivístico e bibliográfico, de forma a possibilitar a promoção e difusão da educação, pesquisa e do conhecimento em artes visuais."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Tem como acervo inicial um conjunto de cerca de 1.000 obras, que foram doadas pelo Instituto de Artes da Unicamp em 2009."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Domingo no Lago aborda temática do meio ambiente e traz Big Band da Unicamp O Museu de Artes Visuais da Unicamp é uma instituição pública, de caráter permanente, que tem como missão a exposição, conservação, proteção, valorização e ampliação de seu acervo museológico, arquivístico e bibliográfico, de forma a possibilitar a promoção e difusão da educação, pesquisa e do conhecimento em artes visuais."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Tem como acervo inicial um conjunto de cerca de 1.000 obras, que foram doadas pelo Instituto de Artes da Unicamp em 2009."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Seminário no Instituto de Biologia debate a curricularização da extensão O Museu de Artes Visuais da Unicamp é uma instituição pública, de caráter permanente, que tem como missão a exposição, conservação, proteção, valorização e ampliação de seu acervo museológico, arquivístico e bibliográfico, de forma a possibilitar a promoção e difusão da educação, pesquisa e do conhecimento em artes visuais."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Tem como acervo inicial um conjunto de cerca de 1.000 obras, que foram doadas pelo Instituto de Artes da Unicamp em 2009."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Biblioteca Comunitária da Unicamp recebe doações e planeja expansão  O Museu de Artes Visuais da Unicamp é uma instituição pública, de caráter permanente, que tem como missão a exposição, conservação, proteção, valorização e ampliação de seu acervo museológico, arquivístico e bibliográfico, de forma a possibilitar a promoção e difusão da educação, pesquisa e do conhecimento em artes visuais."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Tem como acervo inicial um conjunto de cerca de 1.000 obras, que foram doadas pelo Instituto de Artes da Unicamp em 2009."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"ProEC Vídeos O Museu de Artes Visuais da Unicamp é uma instituição pública, de caráter permanente, que tem como missão a exposição, conservação, proteção, valorização e ampliação de seu acervo museológico, arquivístico e bibliográfico, de forma a possibilitar a promoção e difusão da educação, pesquisa e do conhecimento em artes visuais."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Tem como acervo inicial um conjunto de cerca de 1.000 obras, que foram doadas pelo Instituto de Artes da Unicamp em 2009."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Museu de Artes Visuais O Museu de Artes Visuais da Unicamp é uma instituição pública, de caráter permanente, que tem como missão a exposição, conservação, proteção, valorização e ampliação de seu acervo museológico, arquivístico e bibliográfico, de forma a possibilitar a promoção e difusão da educação, pesquisa e do conhecimento em artes visuais."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Tem como acervo inicial um conjunto de cerca de 1.000 obras, que foram doadas pelo Instituto de Artes da Unicamp em 2009."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Localização O Museu de Artes Visuais da Unicamp é uma instituição pública, de caráter permanente, que tem como missão a exposição, conservação, proteção, valorização e ampliação de seu acervo museológico, arquivístico e bibliográfico, de forma a possibilitar a promoção e difusão da educação, pesquisa e do conhecimento em artes visuais."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Tem como acervo inicial um conjunto de cerca de 1.000 obras, que foram doadas pelo Instituto de Artes da Unicamp em 2009."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Órgãos O Museu de Artes Visuais da Unicamp é uma instituição pública, de caráter permanente, que tem como missão a exposição, conservação, proteção, valorização e ampliação de seu acervo museológico, arquivístico e bibliográfico, de forma a possibilitar a promoção e difusão da educação, pesquisa e do conhecimento em artes visuais."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,0.0,"Tem como acervo inicial um conjunto de cerca de 1.000 obras, que foram doadas pelo Instituto de Artes da Unicamp em 2009."
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,1.0,Fique por dentro de nossas atividades
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,2.0,NOTÍCIA
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,3.0,Publicado em 08/03/2023
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,4.0,NOTÍCIA
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,5.0,Publicado em 09/09/2022
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,6.0,NOTÍCIA
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,7.0,Publicado em 01/08/2022
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,8.0,NOTÍCIA
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,9.0,Publicado em 08/03/2022
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,10.0,PROEC
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,11.0,26/05/2023
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,12.0,PROEC
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,13.0,29/05/2023
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,14.0,PROEC
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,15.0,29/05/2023
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,16.0,PROEC
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,17.0,26/05/2023
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,18.0,DESTAQUE
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,19.0,Fique por dentro dos vídeos e reportagens produzidas pela ProEC.
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,20.0,#SomosPROEC
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,21.0,Conheça todos os órgãos que são parte da Pró-Reitoria de Extensão e Cultura.
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,22.0,Diretora
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,23.0,Profa.
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,23.0,Dra.
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,23.0,Sylvia Helena Furegatti - (IA)
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,24.0,Equipe
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,25.0,Bolsistas SAE
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,26.0,"Guilherme Curti Gomes
Marina Victória Santos de Almeida
Murilo Alves de Paiva
Stephani Lucas Santana
Victor Agra Garcia"
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,27.0,"Rua Sergio Buarque de Holanda, 291
						Prédio do Ciclo Básico II - DLIE - Piso 2
						Sala SI-12 - DLIE
						Cidade Universitária ""Zeferino Vaz""
						13083-859
						UNICAMP
						Campinas–SP"
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,28.0,"› Centro de Convenções
› Espaço Cultural Casa do Lago
› CIS-Guanabara
› Ginásio Multidisciplinar
› Museu de Artes Visuais
› Museu Exploratório de Ciências
"
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,29.0,© Pró-Reitoria de Extensão e Cultura.
,,,,,,,,,,,,,,,,https://www.mav.unicamp.br/,29.0,"Desenvolvido por DTIC - Diretoria de Tecnologia da Informação e Comunicação
"
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,Proteja-se e proteja outras pessoas da Covid-19 Ainda não estamos seguros!
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,Homenagem: Unicamp lança Memorial Covid Ainda não estamos seguros!
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,sobre Covid 19 Ainda não estamos seguros!
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,Histórico da pandemia de COVID-19 Ainda não estamos seguros!
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,Informação Ainda não estamos seguros!
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,Ajudamos a se proteger da Covid-19 Ainda não estamos seguros!
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,"

						Proteção					
 Ainda não estamos seguros!"
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,"

						Sintomas					
 Ainda não estamos seguros!"
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,"

						Prevenção					
 Ainda não estamos seguros!"
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,"

						Transmissão					
 Ainda não estamos seguros!"
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,Covid-19 sintomas Ainda não estamos seguros!
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,Sintomas de Covid-19 Ainda não estamos seguros!
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,"

						Febre alta					
 Ainda não estamos seguros!"
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,"

						Tosse					
 Ainda não estamos seguros!"
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,"

						Dor de garganta					
 Ainda não estamos seguros!"
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,"

						Náusea e vômito					
 Ainda não estamos seguros!"
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,"

						Dor de cabeça					
 Ainda não estamos seguros!"
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,"

						Diarréia					
 Ainda não estamos seguros!"
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,A propagação da Covid-19 pelo mundo Ainda não estamos seguros!
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,Prevenção Ainda não estamos seguros!
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,Como posso me proteger da Covid-19?
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,Ainda não estamos seguros!
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,O que você deveria fazer : Ainda não estamos seguros!
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,Usar máscara facial Ainda não estamos seguros!
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,Lave as mãos Ainda não estamos seguros!
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,Sempre higienizar Ainda não estamos seguros!
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,O que você não deve fazer: Ainda não estamos seguros!
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,Evite a multidão Ainda não estamos seguros!
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,Evite aperto de mãos Ainda não estamos seguros!
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,Evitar contato animal Ainda não estamos seguros!
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,Tem alguma dúvida sobre a Covid-19?
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,0.0,Entre em contato conosco agora Ainda não estamos seguros!
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,1.0,Nesta 5a.
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,1.0,"feira dia 9/12, o Pró-reitor de Extensão e Cultura, Professor Doutor Fernando Antonio Santos Coelho, lançou o projeto Memorial Covid 19, com a Projeção Mapeada de imagens produzidas e compartilhadas pelo público em geral durante a pandemia, bem como o lançamento oficial da logomarca e do portal MEMORIAL COVID-19 UNICAMP www.memorialcovid19.unicamp.br"
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,2.0,"Em 31 de dezembro de 2019, a Organização Mundial da Saúde (OMS) foi alertada sobre vários casos de pneumonia na cidade de Wuhan, província de Hubei, na República Popular da China."
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,2.0,Tratava-se de uma nova cepa (tipo) de coronavírus que não havia sido identificada antes em seres humanos.
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,3.0,"Uma semana depois, em 7 de janeiro de 2020, as autoridades chinesas confirmaram que haviam identificado um novo tipo de coronavírus."
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,3.0,
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,4.0,"COVID-19 é a doença infecciosa causada pelo SARS-CoV-2, um coronavírus, recentemente descoberto durante um surto de síndrome respiratória aguda grave, em Wuhan, China, em dezembro de 2019."
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,4.0,Em 11 de março de 2020 a COVID-19 foi caracterizada pela OMS como uma pandemia.
,,,,,,,,,,,,,,,,https://www.memorialcovid19.unicamp.br/,4.0,fonte: CECOM
